,ERR4301269,ERR4303136,ERR4303137,ERR4303138,ERR4303139,ERR4303140,ERR4303147,ERR4303148,ERR4303149,ERR4303150,ERR4303151,ERR4303152,ERR4303154,ERR4303155,ERR4303156,ERR4303157,ERR4303158,ERR4303159,ERR4303160,ERR4303161,ERR4303162,ERR4303163,ERR4303164,ERR4303165,ERR4303169,ERR4303170,ERR4303171,ERR4303172,ERR4303194,ERR4303195,ERR4303196,ERR4303197,ERR4303198,ERR4303199,ERR4303200,ERR4303201,ERR4303202,ERR4303216,ERR4303217,ERR4303218,ERR4303219,ERR4303221,ERR4303222,ERR4304397,ERR4304450,ERR4304451,ERR4304452,ERR4304454,ERR4304455,ERR4304456,ERR4304504,ERR4304505,ERR4304580,ERR4304669,ERR4304808,ERR4336989,ERR4647691,ERR4647692,ERR4647693,ERR4647694,ERR4647695,ERR4647696,ERR4647697,ERR4647698,ERR4647699,ERR4647712,ERR4647713,ERR4647716,ERR4835842,ERR4835843,ERR4835845,ERR4835846,ERR4835847,ERR4835848,ERR4835849,ERR4835850,ERR4835851,ERR4835852,ERR4835853,ERR4835854,ERR4835855,ERR4835856,ERR4835857,ERR4835858,ERR4835859,ERR4835860,ERR4835861,ERR4835862,ERR4835863,ERR4835864,ERR4835866,ERR4835867,ERR4835868,ERR4835869,ERR4835870,ERR4835871,ERR4835932,ERR4835933,ERR4835934,ERR4835935,ERR4835989,ERR4835990,ERR4835991,ERR4835992,ERR4835993,ERR4835994,ERR4835995,ERR4835996,ERR4836027,ERR4836028,ERR4836036,ERR4836037,ERR4836884,ERR4836885,ERR4836886,ERR4836887,ERR4836888,ERR4836889,ERR4836908,ERR4836909,ERR4836910,ERR4836911,ERR4836912,ERR4836913,ERR4836914,ERR4836915,ERR4836916,ERR4836917,ERR4836918,ERR4836919,ERR4836920,ERR4836921,ERR4836922,ERR4836923,ERR4836924,ERR4836925,ERR4836926,ERR4836927,ERR4836928,ERR4836929,ERR4836930,ERR4836932,ERR4836933,ERR4836934,ERR4836935,ERR4836936,ERR4836937,ERR4836938,ERR4836939,ERR4836940,ERR4836941,ERR4836942,ERR4836944,ERR4836945,ERR4836946,ERR4836947,ERR4836948,ERR4836949,ERR4836950,ERR4836951,ERR4836953,ERR4836954,ERR4836956,ERR4836957,ERR4836958,ERR4836959,ERR4836960,ERR4836961,ERR4836962,ERR4836963,ERR4836964,ERR4836965,ERR4836966,ERR4968552,ERR4968553,ERR4968554,ERR4968555,ERR4968556,ERR4968557,ERR4968558,ERR4968559,ERR4968560,ERR4968562,ERR4968563,ERR4968564,ERR4968565,ERR4968566,ERR4968567,ERR4968568,ERR4968569,ERR4968570,ERR4968571,ERR4968572,ERR4968574,ERR4968575,ERR4968576,ERR4968577,ERR4968578,ERR4968579,ERR4968580,ERR4968581,ERR4968582,ERR4968584,ERR4968585,ERR4968586,ERR4968587,ERR4968588,ERR4968589,ERR4968590,ERR4968592,ERR4968593,ERR4968594,ERR4968595,ERR4968596,ERR4968597,ERR4968598,ERR4968599,ERR4968600,ERR4968601,ERR4968602,ERR4968603,ERR4968604,ERR4968605,ERR4968606,ERR4968608,ERR4968671,ERR4968673,ERR4968678,ERR4968681,ERR4968687,ERR4968704,ERR4968705,ERR4968711,ERR4968712,ERR4969053,ERR4969151,ERR4992195,ERR4992208,ERR4993373,ERR4993378,ERR4993381,ERR4993382,ERR4993662
ERR4993381_bin.77,0,0,0,0,0,0,260100,0,29603,0,14828,0,0,45472,0,0,0,0,0,101011,15945,0,0,0,0,18839,0,0,0,0,0,55328,0,0,9194,0,176852,0,0,0,0,0,70384,24304,0,0,34108,0,25240,0,0,0,0,0,45633,0,0,0,0,0,0,0,0,0,0,0,0,0,7432,0,0,14739,73840,0,0,0,0,18523,5914,0,0,0,17904,0,21892,0,0,0,0,0,24125,0,0,0,0,0,0,0,32008,0,0,0,0,0,0,0,13662,8026,0,0,95153,74610,0,0,0,0,0,0,18151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24777,10816,0,902042,0,27001,0,0,0,0,0,0,0,0,0,0,0,29344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013,0,0,34226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15943,0,0,0,0,20913,0,18071,0,7242,0,0,0,0,0,0,206074,0,0,0,0,113082,0,0,0,0,0,0,653014,0,0,0,38019,0,24873,13678,0,1631447,89444,25660
ERR4836924_bin.33,0,0,0,0,0,0,31988,14510,0,0,0,0,0,0,0,0,0,0,0,48564,0,0,0,0,0,0,0,0,0,0,0,0,23116,0,0,0,0,0,0,0,0,0,0,0,0,0,22307,0,17405,166154,0,50947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70425,0,0,0,0,0,0,0,0,0,0,0,0,0,7416,0,0,0,0,18725,0,0,0,0,0,16383,0,0,0,0,118775,0,0,0,0,15204,6197,0,0,168670,0,0,0,0,0,0,0,32157,0,0,0,0,0,0,0,0,0,0,0,0,5747,23598,0,215819,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,21114,23364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34981,0,0,7118,0,0,0,0,0,0,0,0,0,0,0,26014,0,0,0,0,0,19576,0,0,0,72048,22744,0,0,0,0,10743,0,0,0,0,0,0,0,0,0,0,44046,0,0,17967,10881,0,0,0,0,0,0,0,0,0,0,15758,9902,25356,0,10542,0,93246,0,0,0,0,60315,0,0
ERR4836886_bin.12,59366,0,270923,336016,0,0,349349,11284,173911,0,0,88090,0,118416,197685,0,66970,0,0,417656,791487,2868858,29101,0,0,437583,0,24971,111673,0,0,692403,150362,0,465796,0,296923,0,71888,48801,834578,0,0,374713,0,0,803848,1081136,1319780,0,0,23354,45313,224042,424351,280781,0,0,0,0,31725,0,0,0,0,0,0,0,36866,0,0,39616,276554,10684,0,0,0,123916,157978,10764,0,0,0,0,852456,238411,353185,0,0,79093,50789,293427,0,0,292631,0,127499,12461,113986,0,643155,19643,0,0,0,9845,395475,238734,0,19382,74381,464827,327771,0,552393,614696,19135,209109,801878,0,0,0,36424,0,0,0,0,0,0,21515,0,59066,53607,474739,355431,56514,0,93869,59957,0,0,8000,0,0,0,9375,276237,44019,306838,82229,77101,0,0,0,0,0,30246,0,0,0,0,0,0,14094,0,0,0,915305,15217,0,0,380961,44969,0,0,12695,0,29412,150485,27421,84160,46980,0,0,0,160801,228878,187599,0,0,142815,0,128825,46814,113347,0,132194,39843,72433,80221,0,0,0,25361,0,23525,0,0,666977,0,319133,0,0,0,1016758,0,0,0,312675,289252,0,0,0,0,63102,56257,0,212196,99341,30621,322650,520881,0,43519,1391251,1206534,0,475823,443487,20788,153862,746865,1278501
ERR4968590_bin.38,0,0,103640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4303169bin.6,62234,492568,14718,65866,544735,416170,201936,38781,185699,0,20826,67010,0,374638,0,0,22166,181712,79427,243566,153637,1607452,40325,42673,1989675,137927,596093,0,164542,1013948,172728,58942,151821,263788,65340,348900,569230,339483,0,95171,34758,0,127058,298994,2824160,0,82127,130247,681179,77243,1667257,39124,103545,64365,180394,221946,0,0,0,0,20868,0,0,0,0,0,0,0,0,121737,0,0,0,114376,0,49782,0,0,0,0,0,58707,45834,12222,24574,23130,25037,47471,166697,0,16548,19129,69363,186285,50824,1116122,21607,222451,265505,0,84109,307238,291338,0,998523,81925,218063,17649,105828,81859,17325,58347,39216,886030,26081,0,0,22096,33579,47982,0,0,20455,0,0,0,0,0,11821,30880,37187,17356,430733,46448,0,16396,292926,19915,0,38978,0,31592,24951,467357,0,99849,158760,31663,14564,18933,69370,53062,584042,1709247,123749,58536,59903,115436,29082,529076,47683,2534685,22849,201735,0,43840,80353,57315,68058,100067,33934,235669,34348,0,0,0,0,11178,31735,16577,0,15677,94877,0,19701,22032,36337,22885,0,25509,41249,87597,18464,35853,32224,0,15562,76573,0,0,456884,0,120134,35972,85118,0,525520,93051,133884,0,26612,535840,236189,0,38476,15258,739027,18704,74045,55700,298798,63566,916448,148610,43331,27898,1266865,23748,57597,0,269233,100957,203612,43457,1540794,211690,51788,30882,352998,0,117441,48421,123952
ERR4968712_bin.9,0,0,0,388281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41612,0,0,0,0,0,0,0,0,8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077177,0,0,0,0,0,0,0,0,0
ERR4303147bin.48,0,0,8494,0,0,0,63503,0,0,0,0,0,0,24273,0,0,0,0,0,55041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984,0,0,0,0,0,0,0,0,0,0,0,0,0,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18788,0,0,0,0,0,0,22264,0,0,0,0,0,0,0,0,0,0,0
ERR4993373_bin.59,10525,0,215402,0,0,0,565960,286655,0,0,26465,0,0,1761649,15461,0,69412,0,847840,511456,0,0,28838,0,0,109718,153332,0,26231,0,0,180397,20505,0,0,0,457305,83478,0,0,32852,0,0,377111,30056,0,36860,396457,1326146,0,0,397648,0,56046,143764,372818,0,0,0,0,0,0,0,0,0,0,0,0,8245,0,0,13127,26233,0,0,0,0,29390,33899,0,0,0,25533,0,268905,21764,110181,0,128813,0,0,37631,0,358674,0,0,31265,0,83422,0,0,57528,0,0,240212,0,296961,50937,152176,34915,258029,106340,79022,0,22843,0,0,35215,221576,0,0,0,0,47806,0,0,0,0,0,0,0,0,35113,43154,18378,107970,0,0,0,0,44660,0,0,0,0,0,0,12662,0,33392,24603,0,0,0,0,47136,13750,0,0,0,0,0,0,0,215363,0,0,78373,0,0,0,55307,66475,0,0,45792,0,0,67961,0,28791,28709,0,0,0,10059,59050,28272,0,0,0,0,14433,109321,108852,14147,0,0,0,0,404055,0,0,71048,135900,13406,0,0,282277,0,38421,0,0,0,167267,0,0,56320,73003,0,0,13025,0,0,235204,52908,0,0,0,316893,0,332110,19260,26102,0,1618822,0,108965,740535,0,415782,95763,533887
ERR4968605_bin.39,0,192106,19504,0,0,0,0,0,0,0,48980,0,0,31161,0,0,0,0,0,68018,0,18561,0,61086,0,473792,114679,44384,0,0,100458,84918,0,0,33884,0,53731,0,26562,371823,0,39629,0,279150,0,0,224178,23610,117145,435508,0,0,99311,14259,0,491010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96753,0,0,0,0,13800,0,0,0,13939,222800,28934,11816,26568,0,0,141354,141078,0,33745,0,122104,0,0,0,0,0,0,108027,0,43022,47533,13672,12012,18863,90642,0,17406,50257,25349,0,0,0,147915,21189,37896,0,0,0,0,10710,0,0,0,36141,0,24560,80963,58120,56832,11874,0,0,134979,0,0,0,0,11377,39920,0,0,273753,0,26589,12830,0,19006,151191,22721,0,62932,55072,40153,0,0,0,37118,0,161774,315629,0,0,0,109731,470230,310106,33059,109260,15444,0,0,0,0,0,18552,0,10896,0,0,0,11733,11446,0,0,0,20960,36713,98406,39770,0,33202,88535,16446,24933,25873,161579,151228,68159,58991,21299,0,0,0,0,88033,0,46039,0,0,0,256788,253943,0,0,0,72540,0,0,449133,176774,367589,0,0,0,170953,45475,108517,0,0,26838,0,605457,201793,44645,48075,0,22326,0,166510
ERR4304456bin.6,0,0,0,0,0,0,137526,349482,0,0,0,25312,0,0,0,0,0,47553,0,223536,0,235891,0,0,0,0,62073,0,41952,0,53176,51207,0,0,168595,0,39396,0,0,93381,876115,0,20733,27600,259087,0,71828,97223,42106,1112214,0,0,0,0,39568,21190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34922,46343,0,0,0,0,17378,16489,0,0,43776,0,0,31095,22768,24058,0,0,22300,59907,15217,0,97235,18961,0,0,0,64449,0,111923,118796,0,0,65543,0,29771,215129,0,19563,15517,66718,18872,0,52445,45854,0,11696,45869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18104,76787,0,53727,0,0,0,17228,0,168417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21768,0,0,0,0,69453,0,0,0,0,0,0,0,0,0,0,11584,0,13114,44128,0,0,0,0,0,0,0,0,0,0,0,0,12543,0,0,0,0,0,0,0,31277,0,0,0,0,0,49336,0,15474,0,25767,0,113720,0,0,36529,17031,0,20921,0,0,13801,43956,0,0,0,92172,91284,51909,29179,0,16717,0,242307,0,73850,21067,0,88897,68216,43703
ERR4303147bin.44,0,0,0,0,0,0,72046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15246,0,0,0,0,0,0,0,0,0,0,0,0,234350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11506,0,0,64687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0,0,12757,0,0,0,0,0,5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15526,0,0,12762,0,0
ERR4836963_bin.73,0,0,26666,100855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554285,0,0,0,2440335,0,0,980612,0,379736,0,0,0,0,0,90616,0,0,1674454,0,0,0,0,0,216966,0,473879,0,1271872,0,0,0,59767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30561,0,7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589,0,0,400745,45536,0,0,104568,6609,48251,0,145068,12207,0,0,38405,0,489999,0,0,0,9329,0,0,0,0,71665,29108,0,55325,0,160485,0,0,0,106294,0,0,43397,0,0,0,0,0,0,0,0,0,425567,1802366,0,0,102042,0,0,0,0,0,0,0,0,0,0,0,8005,36605,24618,15603,0,11961,115895,0,58804,19471,0,0,21754,297687,24294,21344,0,0,228037,81130,0,0,0,0,0,0,0,0,0,0,0,1282097,0,0,31630,0,0,0,0,361312,0,0,0,0,161033,0,0,0,0,59933,0,0,0,0,0,0,0,0,0
ERR4836913_bin.18,0,0,0,133778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159310,0,0,0,0,0,0,0,0,0,0,0,42777,0,0,0,0,0,0,0,0,0,0,215186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199926,0,0,0,0,0,0,0,0,0
ERR4836926_bin.71,0,0,44073,0,0,0,158950,14163,0,0,0,0,0,209856,0,0,26245,0,0,277296,0,67796,86802,0,0,86383,0,0,51250,0,215007,15837,0,0,491594,0,65138,75976,0,139241,96203,0,0,17629,0,0,94018,30587,192243,24044,0,54847,0,36628,59550,64232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25701,0,0,0,0,0,29725,64413,0,0,0,76561,0,137028,22233,63851,0,0,0,56404,34865,0,0,0,0,0,0,38232,0,0,0,0,0,328974,0,40815,57744,96214,0,16064,85969,0,0,14688,31350,0,37531,44010,0,0,0,0,0,0,0,0,24807,0,0,0,20688,27066,25711,36518,0,324036,0,0,0,0,0,0,230219,0,0,0,0,8185,0,0,88177,0,0,0,14185,11939,60806,0,0,0,0,30817,0,42650,0,0,138876,0,0,44078,21918,0,0,0,0,0,0,15212,0,0,24421,0,0,0,0,0,0,0,0,0,0,0,0,9988,0,0,40579,0,0,0,0,0,0,0,0,0,0,68735,0,177459,0,0,0,96660,0,0,46096,0,12828,0,0,0,34524,69297,0,0,0,122339,23011,455472,352669,0,23561,0,0,0,181694,55204,0,278653,107248,101118
ERR4993662_bin.24,21221,0,34697,35248,0,0,105722,73794,90329,0,184025,104888,0,230265,59612,0,106585,50015,0,141860,155316,76325,87376,179057,0,170814,0,225931,149477,0,222123,226250,72626,0,222866,168470,153894,156444,144393,325150,251107,221560,85905,461637,189751,0,662274,199522,426204,316800,572768,357810,690195,74121,150875,344486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31495,26389,16164,0,0,0,18962,23517,0,0,0,44785,65109,136290,51708,53962,0,48694,68378,49413,27325,109828,58520,100465,0,53428,119910,58380,133259,0,0,0,63213,92541,52770,89161,64917,119945,0,41041,172894,27591,44998,73395,119742,165790,142384,145610,0,0,0,13041,18533,0,0,16263,26499,28625,29566,0,40179,33603,51993,62886,21304,519106,59201,15192,0,71140,46076,0,0,82310,0,38434,48064,83136,21772,91485,107365,0,0,0,99042,35878,0,68640,0,0,0,86120,0,105774,0,0,292218,265660,339253,246341,242079,122285,0,10195,9054,25945,13050,16160,0,17566,14516,0,0,17265,35677,20089,12207,24492,29304,54190,0,37444,54548,56443,68193,42758,86778,43813,48999,51943,110613,84399,66562,328671,0,0,0,80270,0,126729,0,202105,0,157584,101596,0,25833,72527,148091,0,0,0,99240,173737,178879,0,115946,140221,191959,262524,134321,148282,107995,0,192955,0,72543,128390,102626,92210,130022,789791
ERR4836963_bin.78,0,0,0,296603,0,0,124970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161,0,0,0,0,0,0,0,186271,0,40698,0,0,0,0,0,1548479,0,0,0,19069,0,0,0,0,21576,0,1040270,0,47382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24459,0,0,0,0,0,0,0,0,0,0,0,74825,0,0,0,22524,0,186630,0,0,0,0,0,57960,0,0,0,0,0,188807,0,9849,1569230,0,0,0,0,0,69667,0,0,0,0,87617,0,0,0,0,0,0,0,0,0,0,0,0,43908,656236,0,17968,503879,0,0,0,0,0,0,0,0,0,0,0,13801,195686,15507,0,0,0,201935,0,184838,0,0,0,0,0,399647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404541,0,0,0,0,0,0,0,301222,0,0,0,0,0,0,0,0,0,1073254,0,0,0,0,0,0,0,0,0
ERR4836913_bin.14,0,0,0,32199,0,0,22469,0,0,0,0,0,0,0,107517,0,114916,0,0,0,0,0,144546,0,0,0,0,0,0,0,350486,0,223152,0,0,0,0,0,410295,0,0,117180,0,0,0,0,0,896886,0,693768,0,2958695,449266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26090,0,6901,0,7774,238886,10102,0,0,129404,22808,187831,0,58286,0,0,0,101440,0,0,51768,0,58243,693371,0,0,0,0,198143,0,45861,39465,42454,191486,0,0,0,91092,360305,0,73723,0,0,0,227318,0,45511,0,0,0,166065,0,734247,92731,703211,0,0,0,0,19618,0,23132,0,0,0,0,22701,61587,73768,244564,39052,35526,0,0,49409,278171,12201,0,144601,77879,83228,0,0,171992,141081,80550,0,0,23472,0,0,12466,20353,45382,0,0,0,116602,0,0,263623,0,0,0,0,3617142,0,32710,33065,222583,0,0,52654,42525,0,219746,0,0,0,40627,0,0,0,0,65863
ERR4303162bin.31,0,0,0,0,0,0,0,37035,317441,0,0,0,0,0,0,0,0,0,0,0,644288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381928,1212924,0,0,216471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117023,0,0,0,0,0,0,0,0,0,0,0,0,46925,48369,0,0,0,0,0,0,0,52608,0,0,0,0,0,0,0,26222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73369,0,0,0,0,0,0,0,111221,0,0,0,0,23913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40760,0,0,0,0,0,0,0,0,27177,0,0,0,0,0,0,0,18453,0,163297,0,0,0,0,43916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341075,0,0,0,0,0,0,0,0
ERR4969151_bin.1,0,0,16386,0,0,0,0,0,0,0,0,0,0,0,13147,0,79355,0,0,33591,0,0,16614,0,0,0,0,0,0,0,0,0,25577,0,0,0,53378,0,25400,0,0,0,0,0,0,0,0,35481,0,0,0,142064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14997,0,23116,0,0,0,0,0,0,0,25269,0,0,0,25360,0,0,0,0,0,0,0,59655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182723,0,0,0,0,0,0,0,16615,0,0,0,28196,0,0,17189,0,0,0,0,0,0,0,33661,0,0,38499,0,86805,0,0,0,0,808228,0,0,75416,0,64349,0,24181
ERR4993378_bin.4,31823,0,32952,0,0,0,96129,22101,61023,0,72428,0,0,394866,29645,515136,61197,0,0,143629,43555,97761,44072,131319,0,220353,0,141751,160858,0,223119,785979,92655,0,150347,0,197606,634654,0,250234,273899,0,357675,68091,97838,0,122177,153911,189573,294769,0,369907,127003,37864,256082,132465,0,0,0,0,0,0,0,0,0,0,0,0,15178,0,0,0,0,11505,0,0,0,16912,0,0,0,314534,19778,35750,188687,26751,156080,0,0,0,41706,17318,156452,0,108458,0,25206,32528,86000,39349,0,264221,0,88651,193242,117520,33029,64171,166121,0,63549,109419,98510,0,107787,85707,35609,98441,43055,0,0,0,10886,10601,0,0,34396,39215,30706,0,0,0,0,46471,0,0,220141,55346,0,0,31935,27444,0,0,0,0,33650,28657,39709,18939,27307,126569,0,0,0,87433,16390,37477,74076,0,0,0,25199,0,111723,0,52772,141974,81124,318904,237215,111004,96697,0,13284,0,0,0,0,21436,10452,27318,0,0,0,54307,0,0,62058,23401,0,0,19314,32985,0,151716,24290,37786,15785,25525,42026,156165,168849,134597,0,45028,0,0,39021,0,100313,42917,376270,0,67164,0,80704,29817,46697,97239,0,0,0,71176,318866,167576,0,174826,66498,129127,176361,119525,0,132007,0,121740,0,47706,46427,1445369,77760,105132,399004
ERR4304505bin.95,13183,0,36837,0,0,0,0,38170,0,0,0,0,0,150039,0,0,36640,0,0,17708,0,0,23246,0,0,0,0,0,0,0,0,37910,24693,0,0,0,59913,0,0,0,0,0,0,0,0,0,17400,233791,199265,0,0,468747,0,27895,0,104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35385,0,0,0,0,0,0,0,0,0,0,0,0,34100,0,0,0,0,10829,0,0,0,0,0,0,0,0,0,60744,49478,0,0,71449,92556,0,0,0,0,0,12108,136016,0,0,0,9973,0,0,0,0,0,0,0,0,0,0,118370,0,14051,0,0,0,0,0,0,0,0,0,0,23120,23564,9782,11794,23673,0,0,0,0,0,18552,0,0,0,0,0,0,0,0,0,0,49744,0,0,0,85925,81280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13221,0,0,0,0,0,47526,0,0,21082,0,23643,0,0,0,0,35731,0,0,0,0,0,0,35877,0,0,0,0,0,0,0,73767,0,0,0,0,0,0,26504,0,43338,0,0,0,211669,0,119421,0,16642,0,108239,23929,0,0,76864,246463
